AREA_POND	esperados	taxa_padron
3548807003007	487420,47772208473	247,8705603129754
3550308005153	350764,5141239286	178,37616724708113
3550308005151	354920,1808668982	180,4894708342997
3550308005120	394365,8398231705	200,54898419963803
3550308005123	426522,1277224218	216,90159444782174
3550308005189	413382,9415720366	210,21985335977206
3550308005122	390653,40907604713	198,66108180022906
3549953001001	268495,174537336	136,5392969637315
3550308005039	325184,65101074264	165,3679017096414
3550308005041	326168,42884043505	165,86818754705416
3550308005106	220636,82361700077	112,2016320512567
3550308005241	430884,63114897674	219,120081807567
3550308005307	476662,4913165114	242,399743554002
3550308005146	398793,4223776257	202,80056659874788
3550308005149	370441,65097626677	188,3826876126968
3550308005148	361891,67899710505	184,03472432022423
3550308005029	515928,4676475279	262,36788194632146
3550308005010	376613,00283262465	191,5210384051642
3550308005011	309775,7851125764	157,53194815714474
3550308005009	253367,37797001222	128,84627711161679
3550308005016	476686,2742984891	242,4118380418993
3550308005004	368061,8618448963	187,1724806304701
3550308005005	490296,50935679016	249,33312416770693
3550308005190	389916,60108918557	198,2863888669326
3550308005121	406811,6425406468	206,8781152766556
3550308005180	332983,4317363703	169,33385766876208
3550308005105	281548,0055911475	143,17712342949525
3550308005125	388453,6258935733	197,54241421253334
3550308005126	542362,87137152	275,81071162230666
3550308005127	469130,73042347655	238,56957662826113
3550308005124	391512,6290952896	199,09802558354542
3550308005006	364020,670414961	185,11739179064259
3550308005100	394052,5878126847	200,38968446787226
3550308005101	318274,09699005896	161,85364045991886
3550308005172	397780,6068330962	202,28551405583983
3550308005170	448257,2879415633	227,95469251868846
3550308005171	557215,7992397822	283,3639510147097
3550308005235	443468,8666870429	225,51961087230492
3550308005236	467194,7173627421	237,5850454809853
3550308005234	461826,3714533085	234,85505162692343
3550308005237	442535,9875178294	225,04520880479663
3550308005233	461055,9074460713	234,46324341634644
3550308005137	418884,0914325893	213,01738272225057
3550308005073	374821,26100966125	190,60987428733787
3550308005072	384542,91479137057	195,55367923640898
3550308005138	344636,68890207034	175,2599512884483
3550308005230	393544,8206949331	200,13146692113767
3550308005296	440419,3178594652	223,96880738508574
3550308005294	461974,4799876574	234,9303700574657
3550308005297	462926,21227433474	235,41435960232263
3550308005166	417734,277395985	212,43266159842588
3550308005165	416512,77879440715	211,8114863367512
3550308005169	371286,9456102534	188,81254984486029
3550308005271	376215,61507073033	191,31895266666058
3550308005272	402008,0669903052	204,4353271346117
3550308005273	348052,78545571	176,99715726467463
3550308005232	444479,5883320258	226,03359859320085
3550308005231	421743,6157673465	214,471552030847
3550308005295	490765,62791223475	249,5716875529276
3550308005078	322602,7573561286	164,05491742586946
3550308005077	330263,9462176858	167,95090305341725
3550308005062	308805,99769196584	157,0387769378012
3550308005030	307947,7235059082	156,6023141441277
3550308005164	385285,14233559306	195,93112820639473
3550308005167	466103,769539827	237,03025990980467
3550308005168	457962,5851124003	232,89017955235173
3550308005219	341421,9975860765	173,62516700229654
3550308005217	388167,80497795675	197,3970641631589
3550308005218	444197,5097808262	225,89015166855606
3550308005287	436695,04833197285	222,07488454694348
3550308005286	402226,18538026203	204,5462480540319
3550308005152	458118,41826255637	232,96942622336775
3550308005150	388815,25435975177	197,7263150838215
3550308005203	494710,45295831107	251,57777067663486
3550308005269	454875,7044662139	231,3203915143822
3550308005268	456090,34639965586	231,93807991768634
3550308005270	459727,34489534516	233,7876223480681
3550308005012	227427,4402583891	115,65490089961898
3550308005013	403038,4755293175	204,95932633774302
3550308005044	348017,6667547611	176,9792981625656
3550308005091	376032,7644682733	191,22596666513596
3550308005045	307649,077333516	156,4504419978606
3550308005282	490888,2067030663	249,63402320552044
3550308005285	542022,8643637118	275,63780602767594
3550308005280	459577,16646479385	233,7112513020636
3550308005283	433138,09086043487	220,2660458095972
3550308005284	463706,89558275393	235,81136468916102
3550308005281	676758,5100064373	344,1556494627132
3550308005303	546054,54242602	277,68805698343425
3550308005098	183784,26187434632	93,46080037588206
3550308005099	368990,9712353481	187,64496563208436
3550308005049	356778,46789644327	181,43447554437736
3550308005306	446889,2318620459	227,2589875935398
3550308005276	691295,55932835	351,5482534369237
3550308005275	449919,7810776551	228,8001291057711
3550308005251	453898,78878566937	230,82359532262848
3550308005255	358022,4877782565	182,06710367396803
3550308005256	417918,0169888522	212,526099683031
3550308005192	347443,6593933501	176,6873951080168
3550308005139	352180,1982721187	179,09609273047076
3550308005140	392790,9628299197	199,74810352149044
3550308005117	355437,335694416	180,75246236363483
3550308005116	349471,6170845545	177,71868335335074
3550308005119	430950,25280566816	219,1534527420193
3550308005118	354273,9456328172	180,1608373507123
3550308005279	453595,8172075666	230,66952355450294
3550308005304	480124,452259706	244,16027319523005
3550308005264	373865,5268252102	190,12384963585572
3550308005266	398875,2319292116	202,84216965056325
3550308005265	437628,56634427665	222,54961148876868
3550308005274	419523,58248729474	213,34258655198246
3550308005084	338834,73955687275	172,30945474422717
3550308005043	317930,5347203123	161,6789268887893
3550308005019	359202,61424402415	182,6672397406287
3550308005102	349313,1377529829	177,63809100544967
3550308005050	405433,03781740286	206,1770459929079
3550308005103	281673,4140049566	143,24089804549848
3550308005051	208964,89980762414	106,26604578274105
3550308005254	461072,6107476782	234,47173763626049
3550308005249	437168,1361791326	222,31546645745487
3550308005250	433683,5719170269	220,5434422287412
3550308005095	364250,3014302724	185,23416728743024
3550308005162	417195,41911344026	212,158633094232
3550308005093	392634,9428826406	199,6687618575275
3550308005097	384080,3250101515	195,31843596390289
3550308005308	422198,8639433787	214,7030618373326
3550308005096	398398,928222603	202,59995236172884
3550308005108	338549,60392557346	172,16445318617681
3550308005188	377338,0638369812	191,88975758218947
3550308005186	435396,1998631923	221,41437414076833
3550308005185	442344,12232088065	224,9476385629912
3550308005292	505969,9121805726	257,3036041075281
3550308005227	532742,3655039588	270,91834396670254
3550308005291	460434,60620709124	234,14728975155822
3550308005226	511801,0894180595	260,2689640692084
3550308005289	488271,51752634265	248,30334416751495
3550308005200	451112,8744034883	229,4068592796079
3550308005201	427221,0779738414	217,25703538304862
3550308005198	437327,06675542163	222,39628827926202
3550308005199	435585,9559114732	221,51087180584383
3550308005202	509106,2473044805	258,8985414973675
3550308005163	344298,7312627409	175,08808787020595
3550308005136	322439,20043409406	163,97174294354727
3550308005070	356563,5385056641	181,32517634388185
3550308005109	329128,4780039884	167,37347728816815
3550308005184	385483,7472493701	196,03212583269243
3550308005187	529739,2313545315	269,39114398570786
3550308005309	411489,8248918223	209,25713653988063
3550308005293	499248,38145235943	253,8854678906229
3550308005288	530877,5914766884	269,9700403887389
3550308005290	406085,96071176726	206,5090803883925
3550308005245	442478,6749550366	225,01606333860937
3550308005246	451518,3495467001	229,61305773768376
3550308005244	396510,8797828389	201,63981292144624
3550308005247	461268,0347333491	234,571117648059
3550308005024	244008,50895516647	124,08696105364793
3550308005025	288579,8977978401	146,75308944035942
3550308005023	242715,5030567152	123,4294218012248
3550308005222	436469,82736463146	221,96035171559825
3550308005221	445061,06168775755	226,32929837004625
3550308005225	414114,3449126247	210,59179783919484
3550308005223	401235,5338405844	204,04246669186512
3550308005224	416708,5401872486	211,91103793203507
3550308005228	362385,2725757016	184,28573412076727
3550308005229	624597,2520466651	317,6298040621629
3550308005104	397227,6240894398	202,0043027633761
3550308005144	327478,43737289985	166,534373240512
3550308005074	347257,46351881715	176,592707917269
3550308005145	300395,96349136444	152,76197695742997
3550308005071	369283,84936474013	187,79390452438344
3550308005055	229113,4282478042	116,51228545098276
3550308005026	240503,36322341635	122,30447041934406
3550308005056	286539,5758282674	145,71551352196474
3550308005238	397582,14223919774	202,1845877871656
3550308005239	398339,538654491	202,56975066484188
3550308005183	355369,34180671384	180,7178850657721
3550308005182	390451,3291941666	198,55831702968885
3550308005262	447995,23955913266	227,82143164363094
3550308005263	375100,6965163449	190,75197713032208
3550308005261	374786,29225702136	190,5920914392499
3550308005267	428610,55635492847	217,96363430657436
3550308005058	390977,67756110633	198,82598379913378
3550308005059	267521,9743840726	136,04439024907433
3550308005008	393418,28351304797	200,0671182866263
3550308005007	333506,47771683295	169,5998450578283
3550308005060	354809,05286828865	180,43295831473847
3550308005061	371515,81109018327	188,92893603981796
3550308005129	350575,5423026198	178,28006838917085
3550308005130	296537,6444285391	150,7998851872232
3550308005128	343987,8517856087	174,92999465560263
3550308005298	554234,2356439917	281,84772042351426
3550308005017	381841,2455901714	194,1797848489365
3550308005018	417687,04297335667	212,40864122312763
3550308005299	399996,76458268095	203,41250869032606
3550308005301	498262,97532282054	253,38435400512074
3550308005302	462035,67943596153	234,96149214247308
3550308005300	451744,0077877307	229,7278129381729
3550308005015	404707,1110696073	205,80788655470954
3550308005205	529593,3414456001	269,31695380469654
3550308005204	482031,9185978722	245,13028732395316
3550308005213	461930,76206442877	234,9081379465437
3550308005216	442487,29105742346	225,02044493155418
3550308005214	335560,88448649336	170,64458359545876
3550308005215	487291,0629760928	247,80474833529306
3550308005057	264751,4718112443	134,63549165645705
3550308005242	448199,76038902084	227,92543772260606
3550308005243	499659,0563362456	254,0943106008247
3550308005054	257739,42939287407	131,06961996534028
3550308005052	181109,73251515572	92,1007075584152
3550308005053	286296,57799488434	145,5919405252023
3550308005113	401720,53711186734	204,28910801717086
3550308005114	386621,78394265054	196,61085776069524
3550308005310	406213,5675906533	206,57397300168012
3550308005112	358047,7605914477	182,07995579375518
3550308005115	356335,7116348902	181,20931831843123
3550308005110	327207,182593574	166,39643058686457
3550308005142	334543,7002036572	170,1273093945338
3550308005143	357538,47948248114	181,82096832891517
3550308005141	373450,75911549316	189,91292557889412
3550308005240	500072,3718847085	254,30449618240377
3550308005003	384202,04681762017	195,3803358101313
3550308005002	426162,9664401617	216,7189482268575
3550308005085	343103,24525908334	174,48014093503045
3550308005087	307920,6655544837	156,58855421838172
3550308005305	321983,2469039787	163,7398744395514
3550308005088	354313,8472852324	180,18112875288685
3550308005090	340744,69536728336	173,28073485767663
3550308005089	385655,59443287994	196,11951620632598
3550308005086	509291,3477701717	258,99267163395814
3550308005063	286560,9564058699	145,72638630222812
3550308005064	329333,1553978736	167,47756298547577
3550308005065	299845,5303378234	152,48206222175722
3550308005197	403640,7910783954	205,26562510740666
3550308005196	389514,05673400924	198,0816808182788
3550308005155	390697,3309764184	198,6834176407459
3550308005156	406441,7870954552	206,69003069542734
3550308005210	349656,70881225116	177,812809046362
3550308005131	306211,6537088605	155,71946122143615
3550308005132	312678,2234145267	159,00794073657116
3550308005175	469266,6640480182	238,63870368635688
3550308005176	512895,93873792724	260,82573368964404
3550308005177	611115,4852996595	310,7738486185049
3550308005079	318385,93950609694	161,91051633687567
3550308005040	341172,1661525503	173,49811887805413
3550308005027	491414,8591441452	249,90184460742478
3550308005014	356484,260664103	181,28486075619875
3550308005028	192392,86294425084	97,83857863558983
3550308005174	353149,39925196744	179,58896572393567
3550308005173	347611,6685438325	176,77283370604695
3550308005158	325730,14663656085	165,64530553775245
3550308005081	363752,1200853677	184,98082444538122
3550308005080	355212,3919959188	180,63807053330808
3550308005159	359583,89150098065	182,86113271730068
3550308005207	382669,7378137773	194,60110246086748
3550308005154	411130,06682372047	209,07418683219856
3550308005206	389180,2941881785	197,91195075352408
3550308005208	413361,23034112627	210,20881243060145
3550308005212	304640,6886926866	154,9205699220576
3550308005211	365610,28529639746	185,9257672064333
3550308005277	299878,246276983	152,4986994344746
3550308005278	434953,3278474628	221,18915804972752
3550308005157	426145,2050066114	216,70991590940818
3550308005160	372645,3226422273	189,50333263183958
3550308005209	435134,5997086299	221,2813412054424
3550308005161	345198,3999866481	175,54560125112323
3550308005048	274168,30952362134	139,424286848345
3550308005094	341679,27664955537	173,75600250990453
3550308005047	311262,3426169038	158,2879152499865
3550308005092	306717,2007495961	155,9765497804506
3550308005001	527948,9051268197	268,48069974815786
3550308005220	354875,7858918783	180,46689441858427
3550308005037	313889,2932565699	159,62381260500044
3550308005036	392599,0532291701	199,65051069878106
3550308005038	296061,7768026217	150,557889660851
3550308005133	309088,47600497707	157,1824271554728
3550308005134	356769,87492453435	181,43010571409906
3550308005135	355050,79988501675	180,55589522697167
3550308005191	372284,041521335	189,31960839792032
3550308005066	315431,4583023473	160,40805810034433
3550308005252	447057,7109473601	227,34466517006067
3550308005253	479120,41244543146	243,64968342168615
3550308005248	429103,76929084375	218,2144505368449
3550308005031	370814,0689065987	188,57207530829257
3550308005032	296094,6883915616	150,5746263684047
3550308005193	365042,6992672055	185,63712962653693
3550308005194	424729,0773990989	215,98976491126126
3550308005195	408414,90439667465	207,69343066192474
3550308005107	346844,2753993934	176,3825871378654
3550308005033	385674,079319422	196,128916425221
3550308005035	469977,2780438039	239,0000760483159
3550308005034	363375,588776553	184,78934495127496
3550308005020	301757,23987827584	153,45423416898876
3550308005021	262966,1799382438	133,72760756641858
3550308005046	320833,47794610687	163,15517623985727
3550308005022	215362,055186805	109,5192256566298
3550308005076	368161,2802772931	187,22303842126874
3550308005075	361493,0636009544	183,8320142862614
3550308005147	373050,5238546497	189,709391786416
3550308005069	392951,8621972662	199,82992654321606
3550308005068	404052,9173475551	205,4752058983774
3550308005067	356696,3691768664	181,39272544040637
3550308005083	352578,3430345135	179,2985634305154
3550308005082	349478,31587391865	177,72208992477928
3550308005042	353726,60225243325	179,88249387402166
3550308005178	316934,59540040523	161,17245650326757
3550308005179	387762,7502770407	197,19107951486777
3550308005258	450131,4572912574	228,90777395055835
3550308005257	413259,22394321056	210,15693856776122
3550308005259	430901,30516921147	219,1285611368672
3550308005260	475871,4975156067	241,99749521689756
3550308005181	420077,9117673955	213,62448260587541
3550308005111	373979,95845593605	190,1820421692472
3552502005001	326234,90510189027	165,90199307826907
3552502005002	325193,90686518047	165,37260863914176
3552502005003	282280,3633526167	143,54955326570834
3552809005008	426529,9867831963	216,90559105831872
3552809005004	484417,4394273009	246,34340907745874
3552809005006	401568,5610762945	204,21182282540457
3552809005007	511081,9611045631	259,90326187541393
3552809005001	472820,9280192882	240,44617268350729
3552809005003	501363,5100912606	254,96108564740783
3552809005005	512376,5737854912	260,5616182335826
3552809005009	464686,58807996335	236,30957299044655
3552809005010	471805,2993638383	239,92968957415414
3552809005002	351604,0015499754	178,80307630851897
